UNITID,LATITUDE,LONGITUDE,ADM_RATE_ALL,PPTUG_EF,SAT_AVG_ALL,COSTT4_A,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,MEDIAN_HH_INC,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,year
213598,39.807723,-75.926458,0.79751131221719,0.0562,983.0,24134.0,2,11556.0,17912.0,51404.66,35200.0,40800.0,0.0085,0.8486,0.0647,0.0006,0.0017,0.0,0.0312,0.0261,0.0187,2022
213613,41.141517,-77.460108,0.94990458015267,0.0928,1085.0,20675.0,2,10878.0,20702.0,55815.84,43500.0,43200.0,0.859,0.0635,0.0368,0.0106,0.0034,0.0004,0.0042,0.0051,0.0169,2022
213783,41.806949,-77.07423,0.94400785854616,0.072,1061.0,22160.0,2,10682.0,13248.0,51271.33,41500.0,40600.0,0.7794,0.0921,0.0464,0.0047,0.0007,0.0007,0.0377,0.0087,0.0296,2022
213826,41.434587,-75.634142,0.8185753640299,0.0483,1118.0,49379.0,1,37284.0,37284.0,58125.99,44000.0,38200.0,0.7627,0.0297,0.0896,0.0244,0.0006,0.0006,0.025,0.0052,0.0622,2022
214041,40.000337,-76.357381,0.96369311647773,0.2004,1110.0,24459.0,2,12256.0,22226.0,65479.69,46300.0,43600.0,0.7515,0.0822,0.1039,0.0315,0.0036,0.001,0.0107,0.0072,0.0084,2022
214272,39.874876,-75.440022,0.84204447011261,0.1932,1002.0,50920.0,1,34460.0,34460.0,69149.16,45300.0,55600.0,0.5434,0.286,0.0731,0.0226,0.0012,0.0024,0.0357,0.0107,0.025,2022
215062,39.950929,-75.19391,0.0586522757935,0.0711,1523.0,65330.0,1,61710.0,61710.0,78252.0,124900.0,140800.0,0.3499,0.0804,0.103,0.2537,0.001,0.0003,0.0483,0.125,0.0384,2022
215132,39.946412,-75.207001,0.61323085369201,0.0183,1215.0,44520.0,1,27500.0,27500.0,72732.06,92100.0,96500.0,0.4317,0.0854,0.0519,0.3257,0.0,0.0,0.0564,0.0252,0.0236,2022
215266,41.943415,-78.673701,0.68307272536467,0.0555,1328.0,28376.0,2,14354.0,25994.0,58452.18,62000.0,55900.0,0.6724,0.1473,0.0589,0.0373,0.0026,0.0009,0.0442,0.0191,0.0173,2022
215275,40.276447,-79.532676,0.68307272536467,0.0456,1328.0,27783.0,2,14344.0,25984.0,58452.18,62000.0,55900.0,0.7859,0.0676,0.0532,0.0304,0.0008,0.0,0.0372,0.0046,0.0205,2022
215284,40.265957,-78.834163,0.68307272536467,0.0236,1328.0,27768.0,2,14352.0,25992.0,58452.18,62000.0,55900.0,0.7935,0.0425,0.0506,0.0236,0.0009,0.0005,0.0222,0.0099,0.0562,2022
215293,40.444388,-79.953254,0.68307272536467,0.0379,1328.0,34777.0,2,20362.0,35394.0,58452.18,62000.0,55900.0,0.6408,0.054,0.0637,0.1347,0.0004,0.0003,0.0456,0.0426,0.0178,2022
215309,41.628697,-79.664156,0.68307272536467,0.25,1328.0,17270.0,2,11792.0,21882.0,58452.18,62000.0,55900.0,0.8438,0.0,0.0313,0.0313,0.0313,0.0,0.0313,0.0,0.0313,2022
215442,40.438768,-80.002061,0.82323897300855,0.0888,1077.0,47613.0,1,35610.0,35610.0,54201.1,37500.0,49800.0,0.702,0.1231,0.0748,0.0214,0.0016,0.0004,0.0413,0.0273,0.0082,2022
215594,40.32606,-75.950474,0.28571428571428,0.2813,1051.0,21305.0,1,11175.0,11175.0,65086.44,57700.0,62300.0,0.7882,0.0382,0.1215,0.0139,0.0035,0.0,0.0278,0.0,0.0069,2022
215691,40.033417,-75.32925,0.80021834061135,0.1647,1084.0,32094.0,1,20785.0,20785.0,57790.62,43900.0,51400.0,0.3012,0.2376,0.1224,0.0165,0.0,0.0024,0.0306,0.0071,0.2824,2022
215770,39.994442,-75.238343,0.83089050375662,0.0615,1229.0,63959.0,1,47940.0,47940.0,79940.44,68300.0,48500.0,0.7554,0.0579,0.0922,0.0338,0.0012,0.001,0.0299,0.0173,0.0114,2022
215929,41.406556,-75.656915,0.80287564482493,0.0256,1200.0,63802.0,1,48462.0,48462.0,73943.5,63700.0,39900.0,0.7606,0.0265,0.1116,0.0358,0.0012,0.0017,0.0262,0.0064,0.03,2022
216010,40.057933,-77.522335,0.93116666666666,0.0802,1075.0,28491.0,2,13544.0,14272.0,63560.54,48000.0,50700.0,0.7089,0.1454,0.0652,0.0154,0.0011,0.0,0.0466,0.0096,0.0077,2022
216038,41.062719,-80.045965,0.79497568881685,0.0607,1081.0,18684.0,2,10507.0,14615.0,54113.09,44700.0,45800.0,0.8433,0.0428,0.0258,0.0103,0.0021,0.0007,0.0363,0.0198,0.0189,2022
216366,39.948274,-75.158266,0.7809152872444,0.1092,1235.0,56938.0,1,43116.0,43116.0,66565.04,71800.0,113200.0,0.5377,0.132,0.113,0.139,0.0011,0.0003,0.0394,0.015,0.0225,2022
216597,40.036463,-75.340502,0.25243752560426,0.0274,1437.0,75698.0,1,59020.0,59020.0,90091.77,87900.0,84600.0,0.705,0.0551,0.0987,0.067,0.0006,0.0009,0.037,0.0219,0.0139,2022
216764,39.953398,-75.59812,0.89358059914408,0.1048,1165.0,18257.0,2,10471.0,22295.0,74655.83,51100.0,52100.0,0.735,0.1128,0.0658,0.0292,0.0018,0.0,0.0335,0.002,0.0199,2022
216852,39.861689,-75.355363,0.84525266655009,0.0711,1178.0,57605.0,1,49706.0,49706.0,69397.52,56900.0,65400.0,0.6951,0.1429,0.0586,0.0374,0.0015,0.0007,0.0209,0.0128,0.03,2022
216931,41.244199,-75.890262,0.94774819606867,0.06,1150.0,56058.0,1,39914.0,39914.0,56456.55,58800.0,56500.0,0.7198,0.0539,0.0979,0.0276,0.0014,0.0005,0.0286,0.0567,0.0136,2022
217013,39.949659,-77.650712,0.92867756315007,0.1792,1080.0,36390.0,1,26200.0,26200.0,58672.07,33500.0,34400.0,0.7636,0.0723,0.0889,0.0045,0.003,0.006,0.0286,0.0105,0.0226,2022
217059,39.94614,-76.727984,0.77686246418338,0.0823,1130.0,33766.0,1,22350.0,22350.0,73378.65,52100.0,52400.0,0.7622,0.06,0.084,0.0209,0.0014,0.0009,0.0385,0.0067,0.0255,2022
217156,41.82617,-71.40385,0.05514516406115,0.0069,1517.0,80448.0,1,62304.0,62304.0,79027.35,86700.0,113800.0,0.4128,0.0759,0.1126,0.1818,0.0034,0.0017,0.071,0.1105,0.0305,2022
217305,41.661783,-71.502892,0.6846452866861,0.1242,1053.0,45361.0,1,32807.0,32807.0,64106.73,45900.0,45500.0,0.5975,0.0725,0.1087,0.0184,0.0035,0.0012,0.0236,0.0052,0.1696,2022
217402,41.842742,-71.437446,0.57983646329409,0.0355,1246.0,70462.0,1,55988.0,55988.0,83293.65,74800.0,52700.0,0.7723,0.036,0.0995,0.0138,0.0002,0.0024,0.0251,0.0152,0.0355,2022
217484,41.484691,-71.527356,0.76462856004779,0.0781,1200.0,31539.0,2,15332.0,33354.0,72503.8,59600.0,49200.0,0.7454,0.0484,0.1061,0.0332,0.0014,0.0004,0.0323,0.0113,0.0216,2022
217493,41.825935,-71.407692,0.1868409953606,0.0,1399.0,75520.0,1,56290.0,56290.0,80568.35,54100.0,63400.0,0.2348,0.0435,0.0851,0.2255,0.001,0.0,0.0631,0.3278,0.0191,2022
217688,32.983047,-80.072587,0.57208121827411,0.075,1082.0,40591.0,1,28930.0,28930.0,57179.15,38200.0,48500.0,0.6626,0.1669,0.0358,0.0153,0.0034,0.0037,0.0433,0.0175,0.0515,2022
217776,34.728068,-82.761586,0.56608811748998,0.237,1079.0,37208.0,1,26498.0,26498.0,54696.17,39500.0,48200.0,0.6727,0.1998,0.0616,0.0074,0.0,0.0,0.0319,0.0159,0.0106,2022
217819,32.784225,-79.939794,0.76108181995703,0.06,1211.0,30219.0,2,12978.0,34438.0,66962.7,49100.0,46800.0,0.7898,0.0627,0.0708,0.0204,0.0016,0.0004,0.036,0.0074,0.0108,2022
217882,34.679381,-82.835114,0.49222456229923,0.0344,1339.0,33004.0,2,15558.0,38550.0,64586.36,58800.0,59700.0,0.7811,0.0567,0.0722,0.0274,0.0023,0.001,0.0407,0.0057,0.0129,2022
217907,34.37696,-80.070416,0.97627965043695,0.0384,1050.0,43333.0,1,31524.0,31524.0,49143.33,40100.0,33800.0,0.5564,0.2926,0.0156,0.0072,0.0084,0.0024,0.0635,0.054,0.0,2022
218061,34.189777,-79.652854,0.86129458388375,0.0635,1011.0,22562.0,2,11160.0,21544.0,49042.79,36200.0,41300.0,0.4754,0.3924,0.0419,0.0146,0.0052,0.0003,0.0363,0.0192,0.0146,2022
218229,34.199892,-82.164736,0.6905109489051,0.0569,1057.0,25497.0,2,11700.0,21300.0,52256.85,37900.0,39500.0,0.645,0.2412,0.023,0.0056,0.005,0.0047,0.0457,0.023,0.0068,2022
218441,35.069758,-82.37026,0.69735503560528,0.0367,1097.0,39201.0,1,22470.0,22470.0,55701.04,36200.0,36400.0,0.6308,0.0671,0.0367,0.0031,0.0019,0.0,0.0193,0.0087,0.2324,2022
218645,33.572704,-81.767612,0.83517699115044,0.1585,1051.0,20205.0,2,10760.0,21218.0,53123.12,38900.0,46200.0,0.5997,0.2375,0.0675,0.0114,0.0014,0.0011,0.0501,0.0192,0.0121,2022
218663,33.996788,-81.026935,0.61562611487691,0.0381,1286.0,28856.0,2,12688.0,33928.0,62188.24,52500.0,60000.0,0.742,0.0873,0.0545,0.0414,0.0015,0.0009,0.0421,0.0201,0.0101,2022
218724,33.794995,-79.011767,0.79135714747109,0.052,1118.0,24910.0,2,11640.0,27394.0,64299.08,45000.0,41100.0,0.6733,0.1669,0.061,0.0095,0.0035,0.0014,0.0427,0.0091,0.0327,2022
218733,33.497968,-80.848722,0.87585102122547,0.1115,937.0,29823.0,2,11060.0,21750.0,48129.81,32400.0,32800.0,0.0228,0.9418,0.0063,0.0019,0.0034,0.001,0.0116,0.0005,0.0107,2022
218742,34.996403,-81.970583,0.75699965433805,0.1299,1065.0,23482.0,2,11583.0,22545.0,54689.19,39600.0,45000.0,0.4784,0.337,0.0772,0.0291,0.0013,0.0009,0.046,0.0142,0.0158,2022
218964,34.941515,-81.031404,0.63901827302042,0.0606,1114.0,27620.0,2,15846.0,30176.0,58378.35,39200.0,43700.0,0.523,0.3256,0.0675,0.0194,0.0024,0.0019,0.051,0.009,0.0003,2022
219000,43.525148,-96.736975,0.71821001329198,0.0283,1215.0,51506.0,1,35914.0,35914.0,60196.68,49600.0,48400.0,0.8142,0.029,0.0386,0.0181,0.0066,0.0,0.0253,0.0676,0.0006,2022
219046,44.494889,-103.870966,0.972503617945,0.1841,1065.0,20377.0,2,9000.0,12100.0,49477.45,41800.0,37700.0,0.8697,0.0069,0.0402,0.0044,0.0196,0.001,0.0362,0.0122,0.0098,2022
219082,44.013014,-97.113358,0.85609397944199,0.2707,1133.0,22413.0,2,9633.0,12735.0,52093.19,44100.0,40300.0,0.8063,0.0408,0.0492,0.0215,0.0073,0.0052,0.0335,0.0225,0.0136,2022
219091,43.697432,-98.031188,0.75740210124164,0.0627,1113.0,39854.0,1,30880.0,30880.0,47601.81,42100.0,37600.0,0.8287,0.0092,0.0642,0.0122,0.0199,0.0031,0.0459,0.0153,0.0015,2022
219198,42.874475,-97.409904,0.67372881355932,0.1366,1098.0,42909.0,1,29980.0,29980.0,49528.49,43200.0,32200.0,0.7387,0.0556,0.0691,0.006,0.0195,0.0045,0.03,0.0541,0.0225,2022
219259,45.450829,-98.484728,0.79820992676973,0.1749,1086.0,21971.0,2,8845.0,11947.0,48289.97,38700.0,32600.0,0.8125,0.029,0.0513,0.0186,0.0193,0.0007,0.035,0.0275,0.006,2022
219295,45.483339,-98.49129,0.9373040752351,0.3144,1019.0,35400.0,1,22006.0,22006.0,47349.48,41500.0,35100.0,0.6362,0.1133,0.0475,0.0238,0.0366,0.0055,0.0987,0.0,0.0384,2022
219347,44.075439,-103.205753,0.80484429065743,0.1377,1266.0,24661.0,2,12110.0,16530.0,52423.4,63900.0,58000.0,0.835,0.0127,0.0536,0.0137,0.0096,0.0,0.0339,0.0182,0.0233,2022
219356,44.317485,-96.782139,0.8742639418081,0.1291,1119.0,22303.0,2,9299.0,12809.0,53049.11,49600.0,53200.0,0.8719,0.0202,0.0255,0.0113,0.0101,0.0002,0.0209,0.0279,0.0119,2022
219471,42.786019,-96.925283,0.87008426966292,0.1614,1122.0,23245.0,2,9432.0,12942.0,53799.09,45600.0,55800.0,0.8256,0.0353,0.045,0.0131,0.0161,0.0002,0.0353,0.0197,0.0096,2022
219602,36.533319,-87.354081,0.93429645754997,0.2669,1085.0,23439.0,2,8431.0,13975.0,52472.51,37900.0,39700.0,0.5619,0.213,0.0963,0.0223,0.0032,0.0017,0.0637,0.0052,0.0327,2022
219639,35.138415,-90.027501,0.349173553719,0.6137,1120.0,18786.0,1,12572.0,12572.0,61604.19,52200.0,58400.0,0.4392,0.4426,0.0484,0.0236,0.0056,0.0011,0.0113,0.0,0.0282,2022
219709,36.135589,-86.794807,0.88079883503224,0.0377,1272.0,56450.0,1,38430.0,38430.0,70368.62,49300.0,60400.0,0.787,0.0512,0.0756,0.0243,0.0021,0.001,0.0414,0.007,0.0105,2022
219718,36.137848,-88.516762,0.49953445065176,0.18,981.0,31078.0,1,17482.0,17482.0,50031.89,39700.0,44800.0,0.527,0.3149,0.0299,0.0038,0.0042,0.0008,0.0578,0.0375,0.024,2022
219806,36.122934,-83.491709,0.78868946833728,0.0256,1112.0,41410.0,1,31320.0,31320.0,53143.24,40800.0,43700.0,0.7227,0.0918,0.0606,0.0112,0.0075,0.0012,0.0369,0.0462,0.0219,2022
219833,35.127437,-89.983241,0.96572407883461,0.0381,1108.0,45693.0,1,34820.0,34820.0,61225.91,48900.0,52100.0,0.272,0.2141,0.1023,0.0325,0.0119,0.0008,0.1047,0.0468,0.2149,2022
219976,36.106253,-86.799791,0.73991817650496,0.0628,1224.0,50331.0,1,35752.0,35752.0,66979.13,51000.0,54300.0,0.7127,0.0733,0.0927,0.038,0.0044,0.0014,0.0173,0.0333,0.0268,2022
220075,36.301643,-82.366954,0.87399275954688,0.1431,1135.0,23178.0,2,9438.0,12740.0,47640.99,39700.0,42300.0,0.7641,0.0674,0.0396,0.0157,0.0012,0.0003,0.0394,0.013,0.0593,2022
220215,35.440611,-88.637964,0.87881429816913,0.0345,1180.0,34918.0,1,23300.0,23300.0,53404.21,41400.0,39000.0,0.8812,0.0408,0.0007,0.0077,0.007,0.0007,0.0077,0.0183,0.0359,2022
220473,35.937193,-83.750273,0.67307692307692,0.1324,1066.0,29203.0,1,19274.0,19274.0,60434.23,30900.0,34400.0,0.8265,0.0472,0.0259,0.003,0.0015,0.0,0.0289,0.0335,0.0335,2022
220516,36.585309,-82.159421,0.661853188929,0.1084,1084.0,44506.0,1,32838.0,32838.0,48448.0,43400.0,59100.0,0.8025,0.0638,0.0085,0.0154,0.0031,0.0023,0.0377,0.0307,0.0361,2022
220604,35.118641,-90.034101,0.97879858657243,0.137,876.0,17212.0,1,12076.0,12076.0,43059.02,29200.0,31800.0,0.0033,0.969,0.0082,0.0,0.0,0.0,0.0,0.0196,0.0,2022
220613,35.166019,-84.871399,0.82943294329432,0.1093,1169.0,31703.0,1,20500.0,20500.0,59528.63,37700.0,38600.0,0.8189,0.0472,0.0188,0.0135,0.0029,0.0015,0.0396,0.0287,0.029,2022
220631,36.578508,-83.660198,0.69895678092399,0.2324,1102.0,37491.0,1,24210.0,24210.0,43510.38,37100.0,44500.0,0.7937,0.0565,0.0502,0.019,0.0114,0.0,0.0,0.0559,0.0133,2022
220701,35.201019,-87.035661,0.92156862745098,0.0351,1058.0,41099.0,1,10200.0,10200.0,49230.32,37000.0,35300.0,0.7328,0.085,0.0486,0.0027,0.0067,0.0013,0.0337,0.0526,0.0364,2022
220978,35.848005,-86.360618,0.68400924937744,0.1486,1133.0,21437.0,2,9232.0,28264.0,60340.43,44000.0,45400.0,0.6536,0.1558,0.0797,0.0392,0.0025,0.0012,0.0384,0.0189,0.0108,2022
221731,35.446331,-84.592728,0.59615384615384,0.0707,1064.0,35219.0,1,26590.0,26590.0,48462.92,42400.0,46500.0,0.7266,0.0759,0.0551,0.0094,0.0021,0.0042,0.0301,0.0686,0.0281,2022
221740,35.047519,-85.300247,0.85684238201656,0.1016,1149.0,23093.0,2,9848.0,25966.0,55964.16,41600.0,45700.0,0.7458,0.0987,0.0613,0.0284,0.0026,0.0006,0.028,0.0072,0.0274,2022
221759,35.952082,-83.925852,0.74937309839847,0.0443,1303.0,32498.0,2,13244.0,31664.0,60752.93,52600.0,70200.0,0.7897,0.05,0.0551,0.0384,0.001,0.0005,0.0456,0.0079,0.0118,2022
221768,36.340338,-88.864211,0.75117748420448,0.0841,1119.0,21040.0,2,9912.0,15952.0,48533.54,40900.0,38100.0,0.7799,0.1301,0.0361,0.0082,0.0019,0.0004,0.0369,0.0046,0.0019,2022
221953,36.172435,-82.760818,0.77027027027027,0.0808,1092.0,40726.0,1,26510.0,26510.0,49705.55,37400.0,46200.0,0.4911,0.0836,0.0404,0.0038,0.0056,0.0009,0.015,0.0357,0.3239,2022
221971,35.676896,-88.858524,0.52894736842105,0.1168,1259.0,54562.0,1,35510.0,35510.0,58820.27,43500.0,60500.0,0.7049,0.1589,0.0124,0.0281,0.0151,0.0016,0.0,0.0211,0.0578,2022
221999,36.14659,-86.803369,0.07142857142857,0.0087,1534.0,76044.0,1,56966.0,56966.0,76279.78,85400.0,91700.0,0.4139,0.107,0.1067,0.1662,0.0037,0.0028,0.0569,0.1015,0.0414,2022
222178,32.468943,-99.709797,0.70263062189356,0.0316,1186.0,53368.0,1,39350.0,39350.0,67136.19,49000.0,48300.0,0.634,0.0789,0.1808,0.0153,0.0038,0.0003,0.0466,0.0367,0.0035,2022
222831,31.440914,-100.465051,0.70071123755334,0.112,1061.0,20712.0,2,8186.0,17978.0,49632.36,45600.0,48600.0,0.4579,0.0591,0.4103,0.0122,0.002,0.0009,0.0321,0.0242,0.0013,2022
223232,31.546872,-97.121041,0.56687985131737,0.0173,1288.0,67495.0,1,50232.0,50232.0,73627.32,58200.0,61200.0,0.6073,0.0505,0.1588,0.0877,0.0029,0.0015,0.0499,0.0343,0.0072,2022
224004,30.420232,-97.835703,0.89035392088827,0.1716,1025.0,46372.0,1,34500.0,34500.0,72128.5,46700.0,57100.0,0.3796,0.1359,0.355,0.0603,0.0029,0.0018,0.0316,0.0,0.0328,2022
224147,27.713723,-97.32395,0.91276654666297,0.2532,1081.0,23035.0,2,9748.0,20745.0,54287.8,48900.0,48100.0,0.3531,0.0369,0.5275,0.0275,0.0018,0.0008,0.03,0.0173,0.0051,2022
224226,32.710017,-96.947006,0.93999421631,0.1535,1093.0,44558.0,1,33620.0,33620.0,71641.68,46900.0,51200.0,0.565,0.1056,0.1671,0.025,0.0081,0.0026,0.0144,0.0556,0.0567,2022
224545,33.490482,-94.103617,0.96014277215942,0.2526,1053.0,22050.0,2,7930.0,20659.0,44204.3,40900.0,38800.0,0.5159,0.1879,0.1697,0.0193,0.0079,0.0006,0.0426,0.0409,0.0153,2022
224554,33.242112,-95.904579,0.86661541418412,0.28,1051.0,23353.0,2,10026.0,22266.0,57562.14,42500.0,41300.0,0.4208,0.191,0.2351,0.0239,0.0051,0.0017,0.0698,0.0345,0.0181,2022
225247,32.476434,-99.73564,0.94588235294117,0.0329,1068.0,44456.0,1,31686.0,31686.0,59593.97,47500.0,52100.0,0.5415,0.1186,0.2413,0.0144,0.0082,0.0027,0.037,0.0322,0.0041,2022
225399,29.693819,-95.515954,0.84873515745998,0.2196,1155.0,43927.0,1,35500.0,35500.0,72476.33,51800.0,53100.0,0.2074,0.2283,0.3682,0.0822,0.0022,0.0022,0.0375,0.049,0.0231,2022
225414,29.582523,-95.098129,0.91187953151143,0.5019,1071.0,27188.0,2,7698.0,20994.0,67975.01,56400.0,51700.0,0.3145,0.0679,0.4753,0.0748,0.0012,0.0004,0.032,0.025,0.0087,2022
225511,29.720393,-95.343537,0.65522694391171,0.2709,1235.0,24014.0,2,9699.0,21891.0,68874.27,58400.0,65500.0,0.1986,0.1082,0.3707,0.2383,0.001,0.0007,0.0326,0.0355,0.0145,2022
225575,30.264667,-97.721691,0.50026666666666,0.0788,918.0,17640.0,1,14703.0,14703.0,57117.25,34000.0,34800.0,0.0424,0.6384,0.2798,0.004,0.001,0.002,0.0051,0.0242,0.003,2022
225627,29.46708,-98.46583,0.94221580175575,0.1553,1042.0,43915.0,1,33100.0,33100.0,59715.43,45800.0,58800.0,0.164,0.0695,0.643,0.025,0.0045,0.0034,0.0226,0.0348,0.0333,2022
226091,30.042738,-94.072244,0.88056779246206,0.4299,1012.0,21356.0,2,8690.0,18482.0,53474.77,45900.0,46300.0,0.3918,0.2766,0.2274,0.0499,0.0038,0.0004,0.0135,0.0112,0.0255,2022
226152,27.571172,-99.436043,0.54379631388941,0.181,992.0,14898.0,2,7845.0,19358.0,43910.56,47500.0,45300.0,0.0222,0.0063,0.9203,0.0035,0.0005,0.0,0.002,0.0444,0.0008,2022
226231,32.46632,-94.726394,0.54192139737991,0.1719,1250.0,45711.0,1,33490.0,33490.0,63985.71,60700.0,55500.0,0.687,0.0702,0.0604,0.0179,0.0062,0.0012,0.0542,0.0573,0.0456,2022
226383,33.575973,-101.934426,0.9518477043673,0.08,1107.0,38035.0,1,24900.0,24900.0,51468.15,45600.0,56600.0,0.6282,0.0455,0.2125,0.0094,0.011,0.0024,0.0133,0.0282,0.0494,2022
226471,31.066793,-97.463471,0.99341879755947,0.0589,1084.0,44214.0,1,31500.0,31500.0,62566.96,48300.0,49900.0,0.5387,0.136,0.2424,0.0157,0.0047,0.0016,0.0315,0.0082,0.0211,2022
226587,32.429776,-99.748682,0.783527696793,0.1067,1147.0,43389.0,1,29400.0,29400.0,52571.87,48000.0,41800.0,0.4386,0.1641,0.3381,0.0036,0.0063,0.0027,0.017,0.0126,0.017,2022
227216,33.211178,-97.148422,0.81422479684608,0.2194,1127.0,22558.0,2,11090.0,20906.0,72891.36,48400.0,51300.0,0.4021,0.1457,0.2731,0.0772,0.0025,0.0009,0.0458,0.0449,0.0078,2022
227331,29.426194,-98.54365,0.65776760742435,0.0934,989.0,39593.0,1,29926.0,29926.0,52505.04,39800.0,46600.0,0.0791,0.0547,0.7912,0.0034,0.0,0.0,0.0008,0.0194,0.0513,2022
227526,30.092425,-95.989475,0.77002813564341,0.1026,966.0,25513.0,2,11299.0,26874.0,57579.55,39100.0,52600.0,0.0108,0.858,0.0793,0.0095,0.002,0.0006,0.0223,0.0141,0.0034,2022
227757,29.717897,-95.402035,0.09484159220146,0.0212,1534.0,69557.0,1,52895.0,52895.0,77707.58,96900.0,73700.0,0.2965,0.0795,0.1557,0.2837,0.0005,0.0009,0.0483,0.1236,0.0113,2022
227863,29.736438,-95.393102,0.98421052631578,0.151,1123.0,42402.0,1,31560.0,31560.0,71790.89,59500.0,60100.0,0.2051,0.111,0.4841,0.1095,0.0015,0.0012,0.0177,0.0496,0.0204,2022
227881,30.714738,-95.546205,0.96581862236067,0.2152,1041.0,23209.0,2,8960.0,18752.0,63900.24,49200.0,51000.0,0.4764,0.1704,0.2638,0.0203,0.0068,0.0014,0.0335,0.0091,0.0184,2022
228042,30.031458,-99.130586,0.83783783783783,0.0631,1073.0,43090.0,1,33927.0,33927.0,58273.81,46100.0,41400.0,0.5315,0.0383,0.3681,0.0103,0.0052,0.0021,0.0352,0.0093,0.0,2022
228246,32.843612,-96.783365,0.53127191584316,0.0242,1448.0,76600.0,1,60236.0,60236.0,82038.46,73300.0,97300.0,0.6275,0.0482,0.1365,0.0841,0.0025,0.0004,0.0435,0.044,0.0133,2022
228325,32.40443,-96.853492,0.85410334346504,0.1361,1013.0,34300.0,1,17404.0,17404.0,59789.49,39100.0,37400.0,0.5214,0.1375,0.2274,0.0095,0.0395,0.0048,0.0477,0.0088,0.0034,2022
228431,31.621056,-94.64908,0.8312636026117,0.126,1076.0,24550.0,2,10600.0,21616.0,60702.32,47500.0,43400.0,0.5787,0.1348,0.2084,0.0112,0.0056,0.0006,0.0452,0.0065,0.0089,2022
228459,29.888885,-97.943029,0.69990023493064,0.2004,1088.0,25449.0,2,11135.0,22559.0,66830.13,52000.0,48900.0,0.4097,0.096,0.415,0.0259,0.0023,0.0012,0.0385,0.0048,0.0067,2022
228468,32.397617,-97.32702,0.57506824385805,0.2604,1031.0,33292.0,1,23508.0,23508.0,57388.77,45300.0,50000.0,0.2323,0.121,0.434,0.0733,0.0037,0.0061,0.0477,0.0281,0.0538,2022
228501,30.363139,-103.651469,1.0,0.3862,941.0,23310.0,2,9004.0,21244.0,40704.93,43100.0,39200.0,0.2084,0.048,0.6981,0.0037,0.0044,0.0006,0.0256,0.0006,0.0106,2022
228529,32.217805,-98.219039,0.56807732007131,0.2656,1050.0,21849.0,2,7790.0,17582.0,55170.11,48200.0,46900.0,0.6408,0.0699,0.2257,0.0091,0.0048,0.0007,0.0381,0.0058,0.005,2022
228705,27.525168,-97.882387,0.92868719611021,0.1594,1006.0,22574.0,2,9892.0,25746.0,45266.24,49800.0,48300.0,0.1497,0.0467,0.7424,0.0074,0.0015,0.0008,0.0118,0.0374,0.0023,2022
228723,30.618726,-96.336475,0.64282613166373,0.1053,1275.0,31242.0,2,13239.0,40134.0,67194.13,66800.0,75600.0,0.5724,0.0225,0.2502,0.1027,0.0021,0.0004,0.0366,0.011,0.0022,2022
228769,32.729718,-97.11296,0.92702284165698,0.4185,1115.0,24266.0,2,11727.0,29299.0,66876.51,53300.0,55200.0,0.2783,0.1496,0.3339,0.1333,0.0023,0.001,0.0396,0.0382,0.0238,2022
228778,30.282825,-97.738273,0.28745251751744,0.0603,1371.0,28571.0,2,11752.0,40996.0,72284.1,71700.0,87200.0,0.3503,0.0447,0.2718,0.2391,0.0009,0.0006,0.0402,0.0427,0.0097,2022
228802,32.315772,-95.254337,0.93877551020408,0.2996,1136.0,21156.0,2,9596.0,25142.0,53622.93,50800.0,50000.0,0.5218,0.1052,0.2476,0.049,0.0044,0.0003,0.0379,0.028,0.0058,2022
228875,32.70961,-97.364758,0.53614396926498,0.0192,1291.0,71229.0,1,51660.0,51660.0,76266.48,62000.0,66000.0,0.6679,0.0461,0.1598,0.0241,0.0023,0.0014,0.0365,0.0461,0.0159,2022
229018,31.889509,-102.329634,0.64686468646864,0.3421,1034.0,20947.0,2,8806.0,21460.0,47475.29,51000.0,53400.0,0.4618,0.0758,0.3389,0.0209,0.0052,0.0023,0.0215,0.0305,0.043,2022
229027,29.583709,-98.620657,0.90499861916597,0.2469,1119.0,19461.0,2,9231.0,21528.0,63798.29,49500.0,49700.0,0.2069,0.0829,0.5951,0.0563,0.0012,0.0016,0.0375,0.0137,0.0049,2022
229063,29.721046,-95.361113,0.6304718590108,0.1483,919.0,23898.0,2,9173.0,21413.0,53781.71,34200.0,46800.0,0.0086,0.8379,0.0831,0.0119,0.0007,0.0007,0.0334,0.0229,0.0009,2022
229115,33.583448,-101.874783,0.67863490934944,0.1073,1209.0,24618.0,2,11852.0,24122.0,65284.89,61400.0,62800.0,0.5499,0.0603,0.2902,0.0307,0.0031,0.0006,0.0394,0.0187,0.0072,2022
229160,32.732962,-97.279613,0.57530802112144,0.1066,1012.0,47527.0,1,34412.0,34412.0,62890.39,45500.0,43100.0,0.2503,0.2008,0.3817,0.0138,0.0055,0.0034,0.0392,0.0928,0.0124,2022
